reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
8ce646e8-c83c-4a3e-b2fb-946cbc277dda,Dadang Mulyadi,https://play-lh.googleusercontent.com/a/ACg8ocJCtp6kjU-H1C7WJO5eawJb32kRZXXwCT4GDxfokzu2EhQw5Q=mo,Lebih bermanfaat,5,0,,2021-05-24 08:13:02,,,
00fefda7-08e9-4b06-87f0-ff3a82d16721,Syaiful Arief,https://play-lh.googleusercontent.com/a-/ALV-UjWiFVlxLCLmCv2pgyoz4d6BHXuFsfmhAyPKcomhDfVB1YLpYNPR,"Min maaf ini saya ada bug, ada di tiap satu pelajaran tahun ini saya sudah absen. Lalu saya lihat absennya sudah didata, namun ketika esok harinya saya lihat absen sayaenjadi alpha. Tolong bantuannya 🙏",1,5,2.0.40,2021-05-22 07:52:12,,,2.0.40
23506ded-c7dc-4e5e-b03a-638cec8104a9,Siti Zulaikhah,https://play-lh.googleusercontent.com/a/ACg8ocJ-1c8yM28gHkqYESkzDRvucONEg-mDGGg3OOl8hwo-ZRquQg=mo,Mantab,5,0,2.0.26,2021-05-19 10:16:52,,,2.0.26
e0b1d3f3-924f-4ff9-b3c5-0c3f104648f0,siswanto siswanto,https://play-lh.googleusercontent.com/a/ACg8ocJ09EE3CytHj3GP45_p6XVVXSQVsJPHPk9EYTMSW00E7cBqMw=mo,sip lancar,5,0,2.0.39,2021-05-07 04:59:55,,,2.0.39
bc7e01bb-c04c-4595-8dae-b4192c8aa8f0,Gia Nto,https://play-lh.googleusercontent.com/a-/ALV-UjXITb98Ie_qqKjIb8qGe_pmwux-_uijj3VMAr6BWWfqOHELZA,Lokasi ku gak bisa di buka,5,0,2.0.39,2021-05-05 11:55:33,,,2.0.39
becc4dc8-a345-4465-9bbb-cfa4c73ddc67,Kizito Adi Kurnia Yoga,https://play-lh.googleusercontent.com/a-/ALV-UjXZP_reQMoeLq1guioSJEDBuat_0mTisMDD8bdoFPVDkfVDh0WH,Sering error mulu ih app nya,1,0,2.0.39,2021-05-04 14:41:55,,,2.0.39
89ab55b2-780e-4156-b5e7-731f145ca578,Aufa Dio,https://play-lh.googleusercontent.com/a-/ALV-UjUoZowlVe6hh_A3xUeEtWABzONEagkwnECWM5tHWLGcT5AO7bv0,"Tiap masuk aplikasi harus login lagi, tidak efektif. Mohon diperbaiki.",2,0,,2021-05-04 14:31:36,,,
5423012a-d57a-40f8-9ce8-a6c2d4e18ddd,achmadbagus 1939PWK,https://play-lh.googleusercontent.com/a-/ALV-UjUDDtqoAaEEk-NRua8DRIYwUu6e6unaxZuOc-_zhUpVwipecG4,Suka logout sendiri,2,0,,2021-04-22 10:10:42,,,
bb2691ad-aa4b-4f17-9ab1-7e8571ff3828,Eva Salsabila,https://play-lh.googleusercontent.com/a/ACg8ocIUT3hsfYF6ExLeDl-Le0flbl3ukNHGJJpPFVmvcRYSa2RdmQ=mo,Setiap buka app harus login terus,4,1,2.0.39,2021-04-11 12:17:09,,,2.0.39
39310ed2-9674-4f52-b2f5-1986deebe13d,Deni Naza,https://play-lh.googleusercontent.com/a/ACg8ocIHNzc8V0EbDWQ8g5_dGJniXkWaErOYtRCUJRs1njZISJjbTQ=mo,"Benerin dong, sering logout sendiri, udah log in malah suruh log in lagi.",1,3,2.0.39,2021-03-31 11:38:16,,,2.0.39
21f0242a-cce1-4a87-8353-9391dc73034c,Aldi Surya,https://play-lh.googleusercontent.com/a-/ALV-UjUJE9izCXB3-Lq-jRsRCE6GM6HduAj0jMdamJQUKN5kli0InhBB,Terlalu sering log out sendiri,1,0,2.0.28,2021-03-25 12:10:34,,,2.0.28
d082d232-8d13-484a-b058-9aa4f1ad4195,Nabilla Zahwa Putri Amali,https://play-lh.googleusercontent.com/a-/ALV-UjXYs8FXMR9qvSRM-zpRsSsSQIVFT_Z8ewn1fWT4otcfohjp344,"Sering log out sendiri, ganggu bgt",1,0,2.0.20,2021-03-25 12:08:38,,,2.0.20
ede9f9e1-aaf5-4571-85f3-833aa0aeed9d,salsa bila,https://play-lh.googleusercontent.com/a/ACg8ocJd05vjrlZamPn9AlBYixGF9P-dpuIRtt9KF01zcsY6AY7uODE=mo,Viturnya tidak bagus. Harus diperbaiki terutama presensi absen.,1,0,2.0.27,2021-03-18 15:03:12,,,2.0.27
6140cbf0-ec62-4740-9778-c67d4c2a3d5a,Dzaki Ahnaf,https://play-lh.googleusercontent.com/a-/ALV-UjXo5im3HqU3VYDOcxSIi-sgh2m7UKzQCNNSYiBEDUv50qG3eP_C,Aplikasi yg sangat membantu mahasiswa UB.,5,6,2.0.27,2021-03-17 09:36:39,,,2.0.27
6eac6c4f-33d8-45f5-9cb7-ce299d6d0787,judo purwanto,https://play-lh.googleusercontent.com/a-/ALV-UjW59r4Btq_WqUbNSxJZOdRVmZpQqCsyB0RoBRUxLnyGJ4Eoeh3a,Bagus,5,0,2.0.38,2021-03-02 18:02:48,,,2.0.38
191f38ed-2e1a-4b97-98b4-d72916ce6183,Ilham Kahfi,https://play-lh.googleusercontent.com/a/ACg8ocJYDxFZ3nWmOele82-nTPDjukWm9zCmNzlgWcjx7KDKDxa1ofA=mo,"Terkadang masih suka logout sendiri, sehingga harus login ulang dan itu sangat membuang-buang waktu. Sudah tiga kali saya telat absen karena hal tersebut. Mohon diperbaiki.",3,16,2.0.38,2021-02-25 05:47:37,,,2.0.38
42b5549f-98bd-4ea0-b1bf-e5d02a2f6114,Andio Eka,https://play-lh.googleusercontent.com/a-/ALV-UjUF4dtALrFk28H3fJA3RjuIZdGhr5yE6bjBZLs_788J3W8Oi0qF,Gapura kurang uptodate,3,0,2.0.38,2021-02-21 17:54:08,,,2.0.38
6874ba51-6467-4aa4-9c36-b5a4711356ed,Syahrun arun,https://play-lh.googleusercontent.com/a/ACg8ocKJRDY8YpY7VC5pBUjFRp-fnr3np5Rgnb9roI8VBmOJjlhjSQ=mo,"min di gapura, kenapa gak sekalian di tambah menu adminstrasi akademik, misal permohonan surat aktif kuliah",5,1,2.0.35,2021-02-17 04:40:46,,,2.0.35
a32e6385-156c-43f7-a7fe-e174e836fcf0,Leonardo Agustyan,https://play-lh.googleusercontent.com/a-/ALV-UjVHbJRDDC2ppPqwnleF2kIHyZKv417C-eosaVfiHMEHaVrgM8PJ,👍,4,0,2.0.26,2021-02-14 18:40:28,,,2.0.26
60e13aad-2396-42ed-b0ac-a5733ec6126e,Badrus Sholeh,https://play-lh.googleusercontent.com/a/ACg8ocIx_TwIkrC-2CuRWKutccOKhRVENw2Cl_tS-EeltzrYjKAS=mo,"Kenapa saya tidak bisa login ya? Ada keterangan ""Mohon maaf, terjadi kesalahan saat login"", padahal sinyal sudah memadai",3,1,2.0.35,2021-02-07 17:16:41,,,2.0.35
c8d292a9-e102-4cf1-8b9e-3df294d4adb7,wahyu,https://play-lh.googleusercontent.com/a-/ALV-UjU8cTWLprp-hTjppYbkVbTjB2nUmmLwVO1y8vAMeemyjR-CPyVy,"Untuk device samsung s20+ tidak bisa login pake akun ub, padahal di device lain bisa",2,0,2.0.35,2021-02-07 17:14:32,,,2.0.35
428926b2-c867-47ac-baaa-0c939f8e555d,Rudy Yuwono,https://play-lh.googleusercontent.com/a-/ALV-UjUtf3q9sRdXhWWxv9abTRRYlR5NxrckaqP-c8BQpWLYJqE0-QSn,Bagus,5,0,2.0.35,2021-02-07 12:56:20,,,2.0.35
c9f39f4f-856f-4fb5-9474-fb9d25f10f00,Yoel Patekka,https://play-lh.googleusercontent.com/a/ACg8ocIzWUJa9gu7wsmfCcpawQ03DFpd3oFNTJIC54kBnBIdqP8tQA=mo,Memudahkan untuk absen online dsb,5,0,,2021-02-04 07:50:26,,,
83e4a80f-241a-4059-915b-12ed9a3c8712,Kadarisman Hidayat,https://play-lh.googleusercontent.com/a/ACg8ocKniMAe70jcSo6Nk0CeN0NB-vobPD0bOS_RuiNMUWv9Mp_Jwg=mo,"Untuk HP samsung S20 ultra, untuk login dengan akun UB selalu gagal, mohon diperbaiki",1,3,2.0.35,2021-01-18 14:43:51,,,2.0.35
4dbc2b96-e05a-4ab5-947b-ab79c6cfd190,Salty Salad,https://play-lh.googleusercontent.com/a-/ALV-UjWYgaFvBp_0B0IMX9GieSfiVqpbsk7wDJY6zwRL49cUPSnBI9WF,"Kalau bisa kasih notifikasi setiap ada hal penting dong, seperti kelas, absensi atau lainnya... Sekelas TIK UB harusnya ini hal kecil",5,1,2.0.35,2021-01-11 10:30:06,,,2.0.35
cb96b81c-cf14-426b-bdb0-51aef239270a,Ard Prm,https://play-lh.googleusercontent.com/a-/ALV-UjVUSPQL4TWuCgEKKzApnrzpU6wgQBrtjIk61oYyFMy1YmmVu7hL,"Sering Down Sering Error gajelas, + udah absen malah dikasih alfa, di kasih alfa hari kamis, eh di siam dosen malah hari rabu, aneh Ngasih alfa yg absen dah salah, alfa yg dikasih salah hari juga, :'/",1,1,,2021-01-04 18:18:12,,,
27d21b8d-bd01-4676-8b75-4eb33894b0ce,Fahmi Idris,https://play-lh.googleusercontent.com/a-/ALV-UjXbarDZrbgv5oqo--VoxPWUq_NkrHkKxv9hvdGKRlbLCDDJjBv4sQ,"Kok susah ya masuknya, error terus",3,0,2.0.35,2021-01-01 10:36:26,,,2.0.35
6386274c-71cb-4d73-a0f3-cd44f1d61ca9,Rizki Mahmudi,https://play-lh.googleusercontent.com/a-/ALV-UjWG8Xau8KccO_1AQ0VbTwdTIubDnYCWiZKPss_uIO2bjcFbzl57,"Keep id nya dong jangan suruh log in berkala gitu, apa bedanya dengan pake web. Saya pake aplikasi karena pengen praktis, bukan tetep ribet di aplikasi yang berbeda (chrome & gapura). Dan harusnya ada notifikasi setiap mendekati jadwal kuliah atau ada absensi dan linknya harusnya bisa di copy.",3,8,2.0.33,2020-12-18 16:25:07,,,2.0.33
88912aaa-c243-4a19-a1cd-013d5517758e,Gabriella Intan,https://play-lh.googleusercontent.com/a-/ALV-UjWJmALf4XB3OdBxkdKbjvtSKSxRz_MtHg1-G2JFSu0XfI39ofQA,"Berikan notufikasi saat ada absen muncul,dan saat membuka apk langsung masuk dengan akun yg tersimpan ,terlalu sering eror jd harus masuk lg menggunakan nim ulang",3,1,2.0.34,2020-12-18 14:02:44,,,2.0.34
61fdbb69-21b7-4282-8b34-c0752ceaca6a,Rezkylfr,https://play-lh.googleusercontent.com/a-/ALV-UjVmqu_vWBd2V4eOjcV9GrOo1VukySm_McFlrkOMrw_aRqPb5i8,Permisi pak/Bu. Sebaiknya opsi alpha pada absensi dihilangkan karena tidak memungkinkan mahasiswa menekan opsi tersebut dan untuk meminimalisir salah tekan. Terima kasih,5,14,2.0.34,2020-12-18 13:53:01,,,2.0.34
15aff708-6fb4-4b83-9b54-2bf4729e6618,Nabilla Zahwa,https://play-lh.googleusercontent.com/a-/ALV-UjVUP3DjhBL7Sh51YL18XDS1phmu-rLnoCG3juHxIOvXxbtCS6in,Sering error,1,0,,2020-12-17 14:21:08,,,
79bc45cf-f009-4fb1-9569-b6c6f09278a3,Rafael Yehezkiel,https://play-lh.googleusercontent.com/a-/ALV-UjV_E6WMTTiHBoauuk-wIKN4XRTSQ8I9CeYUqn553sYYRZxbkmh5,"Minn berhubung tahun depan kuliah online lagi. Saran saya utk sistem diperbaiki lagii, waktu pertama kali launching utk login sekali saja sudah cukup. Sekarang, bisa keluar2 tiba2 dan itu merepotkan. Kemudian utk link zoom di gapura, lebih baik bisa langsung diklik tanpa harus copas lagi dari Siam. Terimakasih",4,16,2.0.34,2020-12-15 13:22:46,,,2.0.34
5467a7c8-022f-4b22-a48c-1de4fce55111,Bella Victoria,https://play-lh.googleusercontent.com/a-/ALV-UjXoTAG5iJ9y7wFqAcaRGh3Wd9RdH_coD2_yZtb6WLNi1-t1NuKC,Tolong dong min diberikan notifikasi berdering buat absensi yang masuk karna sering kali ketinggalan absen karna lupa atau dosen yang membuka absen secara mendadak mengingat siam/siado sering mengalami gangguan. Terima kasih🙏🏻,4,20,2.0.34,2020-12-15 13:13:07,,,2.0.34
e74e93bd-1c26-4f0c-83d7-dbeb08e36d78,Fiqri Maulana Nuzulianto,https://play-lh.googleusercontent.com/a/ACg8ocJrrHkJl5IJwVNGRhBbGlWAcy9MtNoyBy4qsDyDRGHgcE0Wo1A=mo,"Tolong Diperbaiki. Suka keluar "" Sendiri trus harus login ulang pas udh login malah masuk ke halaman utk tamu, pdhl dulu ga pernah gitu dan cukup sekali login aja. Bikin repot mahasiswa yg mau presensi",3,1,2.0.33,2020-12-12 14:58:11,,,2.0.33
6465ea95-2df6-4159-895c-fdfffce5233f,Ahmad Fauzi Ibnu Abdullah,https://play-lh.googleusercontent.com/a-/ALV-UjXCpRdp-zDPKAC3lV-UY2qQh5xd4dYrvreWZjULpbni8FeVNEXT,Sekarang kok suruh login tiap buka aplikasinya ya padahal sebelumnya enggak. Agak ribet sih jadinya tolong dibuat cukup sekali login saja gk perlu berkali-kali,2,0,2.0.33,2020-12-12 11:10:04,,,2.0.33
93db20a4-79ad-4293-80e7-215efcdfe9ec,Stela Okky K.A,https://play-lh.googleusercontent.com/a/ACg8ocLqndvPUPqQJyMITPneuguoB7Te57HdTKTaHetn1Pl8oglrYg=mo,"Min aku kelewat absen 3x karna nungguin login ga bisa"" :"")",1,0,2.0.33,2020-12-11 17:22:39,,,2.0.33
87d6f523-87ba-4b4d-843e-22133f0e4392,Syutan Arsha Puja,https://play-lh.googleusercontent.com/a-/ALV-UjVXOyEYM8scdtCyMh5AgytOmmAr9O3mocbk29l-bztVga6qbNfQ,Kenapa ya sekarang susah untuk login dan notifikasi presensi tidak ada,5,0,2.0.33,2020-12-11 15:54:34,,,2.0.33
0b515d84-08e8-44f8-99fe-9951bec24981,Laxx,https://play-lh.googleusercontent.com/a-/ALV-UjXB6F5QXFO2Rld6PvsBKeLGIZV9uarbPq0NhZNwPxnMSNUflP313g,Sekarang sering error,1,1,2.0.33,2020-12-11 07:04:12,,,2.0.33
97f7a569-18e8-4aa6-9594-c1ed08c7b9e1,Reid Lane,https://play-lh.googleusercontent.com/a/ACg8ocIX9XAeEunwBGwQ5taCb2ThjtOQEz0uVT4VVhdAg9Z67iB3t_E=mo,Membantu sekali,5,0,2.0.32,2020-12-06 23:12:05,,,2.0.32
17a5b3e4-5c16-4c4d-a4f4-68a2e4d14def,Rena Harnadia,https://play-lh.googleusercontent.com/a-/ALV-UjUU5NYIEwS4eZvQBEWzJ5JMrqtD648k4FYkDXQIAKAztMssl6ev6w,Mungkin bisa ditambahkan fiturnya supaya bisa muncul notifikasinya😬,4,0,,2020-12-05 17:34:57,,,
9186bfe2-8885-4590-85dd-450231d67b57,daffa azzary,https://play-lh.googleusercontent.com/a/ACg8ocJUTHVFfBE4o2uaffVzvsX9cXJdLpGiNPHxoG1kqNKfOlt5Pg=mo,Kok jadi gabisq absen via app gapura ya,1,0,2.0.33,2020-12-03 18:17:38,,,2.0.33
d49f2ad5-fab5-4c84-b656-bf1bec13cb96,nara dina,https://play-lh.googleusercontent.com/a/ACg8ocK7sfM_fMmUBisaRlMu__nQ8rFXPkEVxJrN-ttGEDuNMsUFYQ=mo,setelah diperbarui kok jadi sering keluar akun sendiri yaa,3,0,,2020-12-03 14:13:59,,,
e645b38d-aaab-4af7-b9d2-e40ca24a9e9e,Saiful Aripin,https://play-lh.googleusercontent.com/a-/ALV-UjUU5_xzCxW23Y6XgWBFw2MxQXTesZMRynpq4Q5pcC0Q8rzgakF5,Bagos,5,0,2.0.32,2020-12-03 08:50:17,,,2.0.32
873607c3-1214-4328-a7b2-0febe0af0195,A Hendrawan,https://play-lh.googleusercontent.com/a/ACg8ocJZMjXNrOjU7ho1vJbL_0X0YrQhUs9hDzdrtqSFbaPAErybdMM=mo,Bisa diberi notifikasi untuk presensinya,5,0,2.0.32,2020-12-01 15:32:06,,,2.0.32
9207d7e1-ce0f-4d02-a9f3-3cbbbc88f92b,Larry Angki,https://play-lh.googleusercontent.com/a-/ALV-UjXifWbUv4db3iKFuKqe2E8sTqf1_C3CHL2PupkIyKJfxEfROr1k,"Bisa lebih bagus kalo presensi bisa dikasih notifikasi, soalnya temen² sering lupa absen juga",4,12,2.0.32,2020-11-30 08:40:29,,,2.0.32
85a3623f-ad20-447e-a4a0-0a969a3e4512,Zai Sahabat Kita,https://play-lh.googleusercontent.com/a-/ALV-UjXu-TVjRKkNhhnyNHWMivVKxN2oZ5ZvwtfLvkCR35kZoezSkEujuA,Mantap sistem informasi yg baik dan sangat membantu...,5,0,2.0.30,2020-11-21 17:07:55,,,2.0.30
ddb66e56-c248-4b36-8d56-f4945b94814f,Zoe Ariadna,https://play-lh.googleusercontent.com/a-/ALV-UjVoYC5oBwtnrpE4kkag_lWDKUEW-dXRF5-UEpZ2ADK7WHUUklQ,Menurut saya aplikasinya sudah bagus namun perlu ditambahkan fitur notifikasi agar presensinya tidak ada yang terlewat.,2,0,2.0.28,2020-11-19 09:09:31,,,2.0.28
ca3d13f0-73da-4d07-940a-7b3295426524,Mochammad Dimas Dwi Laksono,https://play-lh.googleusercontent.com/a-/ALV-UjWqJa_dc7deIe50CjFSwRVcwDmLZP2fWXQApaTffGunJc9vR_gJ,Sangat membantu,5,0,2.0.27,2020-11-05 15:27:44,,,2.0.27
48b2dcc1-ed50-4c49-ab3b-e2fbe7e4debc,aliviano maulana,https://play-lh.googleusercontent.com/a-/ALV-UjUthwTnpILn7SXASxteBFTAyAnIIJidGqizkpyRu_5ug8q0QwKVLg,"Sangat membantu mahasiswa UB dalam urusan akademik, sekedar saran, akan lebih baik lagi jika link zoom di gapura UB bisa langsung diklik tanpa harus mengcopy dari SIAM terlebih dahulu. Terima kasih",5,4,2.0.28,2020-11-04 09:38:45,,,2.0.28
693960c2-c2f1-4d6d-9a3f-0b8b0cf9ce9d,Kharisma Rahmadhani,https://play-lh.googleusercontent.com/a-/ALV-UjVCEhZsU44RFjORJ3FnnBsA3BaztLvCsvZu4wcBhshaMZ7718_c,Gak bisa login min,1,2,2.0.28,2020-10-22 11:30:22,,,2.0.28
57282541-eea1-46c5-9e97-a9f4f2d2d002,Oyuk Ivani Siagian,https://play-lh.googleusercontent.com/a-/ALV-UjXXMgBgkKY9kC04DryCTQXC2mUcZMRkCXWZH4fm2wMmJIutT7tD,Sudah beberapa kali mengisi presensi hadir namun direkap tertulis alpha. Mohon bantuan dan perbaikannya.,2,0,2.0.27,2020-10-21 12:01:30,,,2.0.27
635063b7-9c92-4427-b423-32dfa4b93d42,kaisar jihad,https://play-lh.googleusercontent.com/a/ACg8ocI2As946unqaXM4bsvha6iKk8RtcwZpo-WqPvJxDtD7rbapyg=mo,aplikasi ini sangat membantu dan efisien,1,0,2.0.26,2020-10-05 19:03:25,,,2.0.26
caf61488-e958-470f-8340-0d03719818d5,Putri Salamah,https://play-lh.googleusercontent.com/a-/ALV-UjW8dXlRohyaqNNqKfG0-sdjg5SIpx0x-IhlAbqC0INuSbfUCuP_2Q,"Kok sering gangguan ya, sering login berkali-kali kak:(",3,0,,2020-10-05 16:11:22,,,
3bd02996-6f87-4287-baf3-6a29b88f22ba,Universitas Jawa timur,https://play-lh.googleusercontent.com/a-/ALV-UjVe0LY8bT2bsFGWd8jglvIB43Am5vuEVy6dON2Ww3Rt8s9Z9qo_,is the best,5,0,,2020-09-30 13:03:52,,,
c7299a50-787e-4ce0-a59e-5d9a34488215,Muhammad Salman Alfarisyi,https://play-lh.googleusercontent.com/a-/ALV-UjUEiBdAbTF1k7eeYIm-4aFMcilU56Zm7-LdmZYQykI-Cu6G8-AG,"Ampe kapan nih maintenance siam/gapura, belum absen dari siang. Kuliah tapi tak absen untuk apa :')",2,0,2.0.27,2020-09-29 16:25:57,,,2.0.27
6af68f6f-ec38-4df4-89ba-1d004b17f644,ahmad rizal,https://play-lh.googleusercontent.com/a/ACg8ocKQGeFsCBwVQoPhLkTFKhBvdjP2cpwa91UnwjlBYG_QTWdWCg=mo,Saya dan beberapa teman saya tetap tidak dapat login aplikasi ini Padahal email dan password yg saya gunakan sudah benar dan sama persis seperti saat saya login di web gapura. Saya coba pakai nim tetap tidak bisa Pakai username juga sama Tolong diperbaiki,2,2,,2020-09-29 14:12:34,,,
37b0a23b-30c6-4496-a1dd-7e9fa03135ee,Maulidiya Selene,https://play-lh.googleusercontent.com/a-/ALV-UjXS73BDROGtF2d9WeiMpMvL6gL8FLb3DeIukjpXouSK3DKjzUiJDw,"SEMOGA DIBACAAA WAHAI UB KAMPUS GA MURAH, mungkin bisa dikasi fitur pengingat absensi :)) Makasi",5,2,2.0.27,2020-09-29 11:19:52,,,2.0.27
7713504a-1ab5-4e42-bdde-7b36f5902a1b,Tasya Indisa Salsabila,https://play-lh.googleusercontent.com/a-/ALV-UjUmqHkRd1nwkFM_N2aI8ABnG8qLcCfQp2hhJwbLFDMnsq4b89J5,"Masih tidak bisa log in sampai sekarang. Sudah coba masukan email student ub, username siam, NIM, dan password yang saya masukan juga sudah tepat. Sudah coba uninstal trus instal lagi tetap tidak bisa log in. Padahal teman-teman maba saya yang lain sudah bisa masuk dari lama.",1,11,2.0.27,2020-09-28 14:54:50,Silahkan coba menggunakan user dan password siam,2020-09-23 19:31:38,2.0.27
5c656589-ec8b-4d8c-b7e1-cddec37a79fb,Daniel Napitu,https://play-lh.googleusercontent.com/a-/ALV-UjWMnfClAn8_e-hdMEKhW78tVMWc5_okHnesPeY3Q6Z4amv6zHKX,"Mohon maaf untuk TIK UB, mengapa saya belum bisa login menggunakan username dan password SIAM, padahal sama persis, mohon dibantu dengan kendalanya, terima kasih.",5,3,2.0.27,2020-09-27 20:41:25,,,2.0.27
4d439c0b-7c20-468a-8321-a35106ad4f44,RINA DWI LESTARI,https://play-lh.googleusercontent.com/a-/ALV-UjXNed2kS-vtJQJknsBQHqWdA0M5CzpkIPI9LO5QKJuozfPw7vJC,Baik,5,0,2.0.20,2020-09-23 14:09:56,,,2.0.20
246c003e-60d5-4e00-a682-25e3936c7a92,Nur Muhammad,https://play-lh.googleusercontent.com/a-/ALV-UjUFhUOzJ2-F6X-AQLRALau0tCC3Q5SOfSKFwMOXeP09FSMnvYE,okbanget,5,0,2.0.20,2020-09-23 09:38:53,,,2.0.20
beacc6fa-138b-4e9b-bbb5-d3b480314312,Syafiq Ali Fadlul Rahman,https://play-lh.googleusercontent.com/a-/ALV-UjUZ8NvdTxSzUtKRORJ8jb1hmswudPkWvBkL6BBNgacCpGRPiZeT,💙,5,0,,2020-09-22 11:34:48,,,
c4dde891-0fc1-418f-8ea4-8c7740860f34,Risa Nia Santi,https://play-lh.googleusercontent.com/a-/ALV-UjUwUYE5cTgWEAak1k1W-x6YqdGBWu4bHq_LUK2g_dsZisnBIw9rlA,Good,5,0,,2020-09-21 17:51:33,,,
01023338-3e64-4a4b-afa0-c603665c31f8,Imla Pratama,https://play-lh.googleusercontent.com/a-/ALV-UjXY1eCa8N53cGiTRBzls8siIB74S4zVkPXF7BiyrzGhrBZ4AZs,Susah login dan kalo bisa cantumkan nama dosen di jadwal kuliahnya 🙏,3,7,2.0.26,2020-09-19 19:00:42,,,2.0.26
28b5b84b-f702-4de1-a684-ea2a3612193e,ahmad fardan,https://play-lh.googleusercontent.com/a-/ALV-UjXchJZ5_PqLj9wKcsJiQyTIDt2A1gMMYxr_nFvvD180az3_AXc,Keren,5,0,2.0.26,2020-09-18 18:02:41,,,2.0.26
248d8dca-8ee3-410c-abb3-96282413fc5b,Luis Grandy,https://play-lh.googleusercontent.com/a-/ALV-UjVIKbERW-x31XJAVPCoJQOq6EUg5jkIJ6NW-9BtOWls4DDCrqBr,webapps,1,0,2.0.26,2020-09-05 18:07:47,,,2.0.26
3303f73f-cffc-4377-8d11-d81a74be5339,Riko Hermawan,https://play-lh.googleusercontent.com/a/ACg8ocJJl3cEtwt4wU8oLs8uhMeypqZbR3Pcs-lahTxBvxUafjA1_A=mo,Tinggal mmeperbiki dikit...trus msuk akun siam mulu,5,4,2.0.23,2020-08-29 19:22:16,,,2.0.23
b33b7aea-ea27-41bf-a61f-1766545a850c,Andra Rahmad,https://play-lh.googleusercontent.com/a-/ALV-UjVXMosD7b05JpomslwM-ZJVK7z8zl6ec3eQYBXzubJj_EfpBr_A,Top,5,0,2.0.26,2020-08-26 11:56:41,,,2.0.26
60b5851b-e931-4278-91fa-689bf623bf6c,Danu setia wardana,https://play-lh.googleusercontent.com/a-/ALV-UjUZtB4UxAS3QSA8NSzRqUuf8yMSiP52F6MrWTjO0Unsc0xu6D3z,Gak niat bikin aplikasi,1,6,2.0.26,2020-08-13 22:38:33,,,2.0.26
d66bdcff-0fea-49e5-bbf3-ed593e27c612,Dhiyaul Haq Azam M. Nur,https://play-lh.googleusercontent.com/a-/ALV-UjULzOq5yDMo5GBbClm0emsFSJMTlKIUcKh-6fi44SJkftxhobcHGQ,Aplikasinya bagus,5,10,2.0.24,2020-07-14 21:42:52,,,2.0.24
b00c483b-74fd-4404-a8d3-e4573d300e44,Ahmad Najmi Faris,https://play-lh.googleusercontent.com/a-/ALV-UjWwQE02UQYDAnrvgSkw_pKNQ_IbBoMpfBlh-XKtNZUn1naieoeI,Mantap,5,0,2.0.22,2020-07-09 16:26:47,,,2.0.22
827c5c32-6d1b-40eb-b81a-d493d94d7821,Slamet Riadi,https://play-lh.googleusercontent.com/a/ACg8ocJuAMuBNngtVLpzxM6u8Wjt95VXMx5eCn984vcuA-M_HEpsWg=mo,Mantaaaab,5,0,2.0.23,2020-06-24 16:15:09,,,2.0.23
22dccb2e-bb80-472d-8cc1-677c22977b8d,muhammad afifuddin,https://play-lh.googleusercontent.com/a-/ALV-UjWJmupxFFq8Uu7CfJQe5dfi4ZTY6E2z5F2PEGo5awxovoN_NKcP9w,Sangat membantu + efisien,5,0,2.0.23,2020-06-23 11:16:37,,,2.0.23
82dc4c2a-f06d-47e3-9d89-2e9211d1fa7a,Angga Muliadi,https://play-lh.googleusercontent.com/a-/ALV-UjV_jexc8mIAz8q2jColjkGZhzmp_FzhpJW6BvgOZK_jawDsQE-l,Mantap,5,0,2.0.22,2020-06-23 11:00:56,,,2.0.22
c4535e2f-e9af-44e7-a07d-bd41be0431ac,wulan erin hf,https://play-lh.googleusercontent.com/a-/ALV-UjUt5KsyDvDd6NdIWlBGrwA4vS959TogjPOQIemPBwA9MiY5pfmpOA,Bagus,5,0,,2020-06-20 20:46:26,,,
633576dc-8db8-47a6-8faf-a912542fd3fd,Nana Ronita,https://play-lh.googleusercontent.com/a/ACg8ocInT21boxjGQBVz7aHhLPsH9zjpzdd-wvYqSfPxAvC6HWiDDw=mo,Mantap,5,0,,2020-06-07 02:07:21,,,
e63531d4-5d54-4751-a09e-b31619b64aec,Endro Setyobudi,https://play-lh.googleusercontent.com/a-/ALV-UjUPe_wI3iYpdZL5ih3_m3pS8LLRXaroMxg3DkodM4iL32X_Qx4,Go UB,5,0,2.0.21,2020-06-06 06:53:25,,,2.0.21
a86bbbf3-8eb7-4ca0-ae2d-5a4b2c9cb00d,Akbar Widianto Pratama,https://play-lh.googleusercontent.com/a-/ALV-UjVCBNBvYiRwTebl3HXH-VuRm1MJTnK467l1mPSwCAKoWToMN89a,setelah update beberapa hari lalu klo buka aplikasi tiba2 close sendiri ...,3,9,2.0.22,2020-06-04 08:39:53,,,2.0.22
eb620391-2f75-46d0-b30a-b09cbc4d61e1,Almaas Rozikin,https://play-lh.googleusercontent.com/a-/ALV-UjU9SXhYb9ZREptwwHIVxex7aRxdoVmD3kQ78jtFOi_t3LIdiZPc,Sangat bagus aplikasinya,5,1,2.0.21,2020-06-03 16:29:15,,,2.0.21
