reviewId,content,score,at,sentiment,cleaned,stemming
61fdbb69-21b7-4282-8b34-c0752ceaca6a,Permisi pak/Bu. Sebaiknya opsi alpha pada absensi dihilangkan karena tidak memungkinkan mahasiswa menekan opsi tersebut dan untuk meminimalisir salah tekan. Terima kasih,5,2020-12-18 13:53:01,netral,permisi pak bu sebaiknya opsi alpha pada absensi dihilangkan karena tidak memungkinkan mahasiswa menekan opsi tersebut dan untuk meminimalisir salah tekan terima kasih,permisi pak bu baik opsi alpha absensi hilang tidak mungkin mahasiswa tekan opsi sebut untuk meminimalisir salah tekan terima kasih
15aff708-6fb4-4b83-9b54-2bf4729e6618,Sering error,1,2020-12-17 14:21:08,negatif,sering error,sering error
79bc45cf-f009-4fb1-9569-b6c6f09278a3,"Minn berhubung tahun depan kuliah online lagi. Saran saya utk sistem diperbaiki lagii, waktu pertama kali launching utk login sekali saja sudah cukup. Sekarang, bisa keluar2 tiba2 dan itu merepotkan. Kemudian utk link zoom di gapura, lebih baik bisa langsung diklik tanpa harus copas lagi dari Siam. Terimakasih",4,2020-12-15 13:22:46,negatif,minn berhubung tahun depan kuliah online lagi saran saya utk sistem diperbaiki lagii waktu pertama kali launching utk login sekali saja sudah cukup sekarang bisa keluar tiba dan itu merepotkan kemudian utk link zoom di gapura lebih baik bisa langsung diklik tanpa harus copas lagi dari siam terimakasih,minn hubung tahun depan kuliah online saran utk sistem baik lagi waktu pertama kali launching utk login sekali sudah cukup sekarang keluar tiba itu repot kemudian utk link zoom gapura lebih baik langsung klik harus copas dari siam terimakasih
5467a7c8-022f-4b22-a48c-1de4fce55111,Tolong dong min diberikan notifikasi berdering buat absensi yang masuk karna sering kali ketinggalan absen karna lupa atau dosen yang membuka absen secara mendadak mengingat siam/siado sering mengalami gangguan. Terima kasih🙏🏻,4,2020-12-15 13:13:07,netral,tolong dong min diberikan notifikasi berdering buat absensi yang masuk karna sering kali ketinggalan absen karna lupa atau dosen yang membuka absen secara mendadak mengingat siam siado sering mengalami gangguan terima kasih,dong min beri notifikasi dering buat absensi masuk karna sering kali tinggal absen karna lupa dosen buka absen dadak ingat siam siado sering alami ganggu terima kasih
e74e93bd-1c26-4f0c-83d7-dbeb08e36d78,"Tolong Diperbaiki. Suka keluar "" Sendiri trus harus login ulang pas udh login malah masuk ke halaman utk tamu, pdhl dulu ga pernah gitu dan cukup sekali login aja. Bikin repot mahasiswa yg mau presensi",3,2020-12-12 14:58:11,negatif,tolong diperbaiki suka keluar sendiri trus harus login ulang pas udh login malah masuk ke halaman utk tamu pdhl dulu ga pernah gitu dan cukup sekali login aja bikin repot mahasiswa yg mau presensi,baik suka keluar sendiri trus login ulang pas udh login malah masuk halaman utk tamu pdhl dulu ga pernah gitu cukup sekali login aja bikin repot mahasiswa yg mau presensi
6465ea95-2df6-4159-895c-fdfffce5233f,Sekarang kok suruh login tiap buka aplikasinya ya padahal sebelumnya enggak. Agak ribet sih jadinya tolong dibuat cukup sekali login saja gk perlu berkali-kali,2,2020-12-12 11:10:04,negatif,sekarang kok suruh login tiap buka aplikasinya ya padahal sebelumnya enggak agak ribet sih jadinya tolong dibuat cukup sekali login saja gk perlu berkali kali,sekarang kok suruh login tiap buka aplikasi padahal belum enggak ribet sih jadi buat cukup sekali login gk perlu kali kali
93db20a4-79ad-4293-80e7-215efcdfe9ec,"Min aku kelewat absen 3x karna nungguin login ga bisa"" :"")",1,2020-12-11 17:22:39,negatif,min aku kelewat absen x karna nungguin login ga bisa,min aku lewat absen x karna nungguin login ga
87d6f523-87ba-4b4d-843e-22133f0e4392,Kenapa ya sekarang susah untuk login dan notifikasi presensi tidak ada,5,2020-12-11 15:54:34,negatif,kenapa ya sekarang susah untuk login dan notifikasi presensi tidak ada,ya sekarang susah login notifikasi presensi ada
0b515d84-08e8-44f8-99fe-9951bec24981,Sekarang sering error,1,2020-12-11 07:04:12,negatif,sekarang sering error,sekarang sering error
97f7a569-18e8-4aa6-9594-c1ed08c7b9e1,Membantu sekali,5,2020-12-06 23:12:05,positif,membantu sekali,bantu sekali
17a5b3e4-5c16-4c4d-a4f4-68a2e4d14def,Mungkin bisa ditambahkan fiturnya supaya bisa muncul notifikasinya😬,4,2020-12-05 17:34:57,netral,mungkin bisa ditambahkan fiturnya supaya bisa muncul notifikasinya,mungkin tambah fiturnya bisa muncul notifikasi
9186bfe2-8885-4590-85dd-450231d67b57,Kok jadi gabisq absen via app gapura ya,1,2020-12-03 18:17:38,negatif,kok jadi gabisq absen via app gapura ya,kok jadi gabisq absen via app gapura
d49f2ad5-fab5-4c84-b656-bf1bec13cb96,setelah diperbarui kok jadi sering keluar akun sendiri yaa,3,2020-12-03 14:13:59,negatif,setelah diperbarui kok jadi sering keluar akun sendiri yaa,baru kok jadi sering keluar akun sendiri yaa
e645b38d-aaab-4af7-b9d2-e40ca24a9e9e,Bagos,5,2020-12-03 08:50:17,positif,bagos,bagos
873607c3-1214-4328-a7b2-0febe0af0195,Bisa diberi notifikasi untuk presensinya,5,2020-12-01 15:32:06,netral,bisa diberi notifikasi untuk presensinya,beri notifikasi presensi
9207d7e1-ce0f-4d02-a9f3-3cbbbc88f92b,"Bisa lebih bagus kalo presensi bisa dikasih notifikasi, soalnya temen² sering lupa absen juga",4,2020-11-30 08:40:29,netral,bisa lebih bagus kalo presensi bisa dikasih notifikasi soalnya temen sering lupa absen juga,lebih bagus kalo presensi kasih notifikasi soal temen sering lupa absen
85a3623f-ad20-447e-a4a0-0a969a3e4512,Mantap sistem informasi yg baik dan sangat membantu...,5,2020-11-21 17:07:55,positif,mantap sistem informasi yg baik dan sangat membantu,mantap sistem informasi yg baik sangat bantu
ddb66e56-c248-4b36-8d56-f4945b94814f,Menurut saya aplikasinya sudah bagus namun perlu ditambahkan fitur notifikasi agar presensinya tidak ada yang terlewat.,2,2020-11-19 09:09:31,netral,menurut saya aplikasinya sudah bagus namun perlu ditambahkan fitur notifikasi agar presensinya tidak ada yang terlewat,saya aplikasi bagus perlu tambah fitur notifikasi presensi ada lewat
ca3d13f0-73da-4d07-940a-7b3295426524,Sangat membantu,5,2020-11-05 15:27:44,positif,sangat membantu,sangat bantu
48b2dcc1-ed50-4c49-ab3b-e2fbe7e4debc,"Sangat membantu mahasiswa UB dalam urusan akademik, sekedar saran, akan lebih baik lagi jika link zoom di gapura UB bisa langsung diklik tanpa harus mengcopy dari SIAM terlebih dahulu. Terima kasih",5,2020-11-04 09:38:45,positif,sangat membantu mahasiswa ub dalam urusan akademik sekedar saran akan lebih baik lagi jika link zoom di gapura ub bisa langsung diklik tanpa harus mengcopy dari siam terlebih dahulu terima kasih,sangat bantu mahasiswa ub urus akademik dar saran lebih baik jika link zoom gapura ub langsung klik harus mengcopy siam lebih terima kasih
693960c2-c2f1-4d6d-9a3f-0b8b0cf9ce9d,Gak bisa login min,1,2020-10-22 11:30:22,negatif,gak bisa login min,gak login min
57282541-eea1-46c5-9e97-a9f4f2d2d002,Sudah beberapa kali mengisi presensi hadir namun direkap tertulis alpha. Mohon bantuan dan perbaikannya.,2,2020-10-21 12:01:30,negatif,sudah beberapa kali mengisi presensi hadir namun direkap tertulis alpha mohon bantuan dan perbaikannya,beberapa kali isi presensi hadir rekap tulis alpha mohon bantu baik
635063b7-9c92-4427-b423-32dfa4b93d42,aplikasi ini sangat membantu dan efisien,1,2020-10-05 19:03:25,positif,aplikasi ini sangat membantu dan efisien,aplikasi sangat bantu efisien
caf61488-e958-470f-8340-0d03719818d5,"Kok sering gangguan ya, sering login berkali-kali kak:(",3,2020-10-05 16:11:22,negatif,kok sering gangguan ya sering login berkali kali kak,kok sering ganggu sering login kali kali kak
3bd02996-6f87-4287-baf3-6a29b88f22ba,is the best,5,2020-09-30 13:03:52,positif,is the best,is the best
c7299a50-787e-4ce0-a59e-5d9a34488215,"Ampe kapan nih maintenance siam/gapura, belum absen dari siang. Kuliah tapi tak absen untuk apa :')",2,2020-09-29 16:25:57,negatif,ampe kapan nih maintenance siam gapura belum absen dari siang kuliah tapi tak absen untuk apa,ampe kapan nih maintenance siam gapura absen siang kuliah tak absen apa
6af68f6f-ec38-4df4-89ba-1d004b17f644,Saya dan beberapa teman saya tetap tidak dapat login aplikasi ini Padahal email dan password yg saya gunakan sudah benar dan sama persis seperti saat saya login di web gapura. Saya coba pakai nim tetap tidak bisa Pakai username juga sama Tolong diperbaiki,2,2020-09-29 14:12:34,negatif,saya dan beberapa teman saya tetap tidak dapat login aplikasi ini padahal email dan password yg saya gunakan sudah benar dan sama persis seperti saat saya login di web gapura saya coba pakai nim tetap tidak bisa pakai username juga sama tolong diperbaiki,beberapa teman tetap dapat login aplikasi padahal email password yg guna benar dan sama persis saat login web gapura coba pakai nim tetap bisa pakai username sama baik
37b0a23b-30c6-4496-a1dd-7e9fa03135ee,"SEMOGA DIBACAAA WAHAI UB KAMPUS GA MURAH, mungkin bisa dikasi fitur pengingat absensi :)) Makasi",5,2020-09-29 11:19:52,netral,semoga dibacaaa wahai ub kampus ga murah mungkin bisa dikasi fitur pengingat absensi makasi,moga dibacaaa wahai ub kampus ga murah mungkin kasi fitur ingat absensi makas
7713504a-1ab5-4e42-bdde-7b36f5902a1b,"Masih tidak bisa log in sampai sekarang. Sudah coba masukan email student ub, username siam, NIM, dan password yang saya masukan juga sudah tepat. Sudah coba uninstal trus instal lagi tetap tidak bisa log in. Padahal teman-teman maba saya yang lain sudah bisa masuk dari lama.",1,2020-09-28 14:54:50,negatif,masih tidak bisa log in sampai sekarang sudah coba masukan email student ub username siam nim dan password yang saya masukan juga sudah tepat sudah coba uninstal trus instal lagi tetap tidak bisa log in padahal teman teman maba saya yang lain sudah bisa masuk dari lama,log in sekarang coba masuk email student ub username siam nim password masuk tepat sudah coba uninstal trus instal tetap tidak log in padahal teman teman maba saya yang sudah bisa masuk lama
5c656589-ec8b-4d8c-b7e1-cddec37a79fb,"Mohon maaf untuk TIK UB, mengapa saya belum bisa login menggunakan username dan password SIAM, padahal sama persis, mohon dibantu dengan kendalanya, terima kasih.",5,2020-09-27 20:41:25,negatif,mohon maaf untuk tik ub mengapa saya belum bisa login menggunakan username dan password siam padahal sama persis mohon dibantu dengan kendalanya terima kasih,mohon maaf tik ub saya bisa login guna username password siam padahal sama persis mohon bantu kendala terima kasih
4d439c0b-7c20-468a-8321-a35106ad4f44,Baik,5,2020-09-23 14:09:56,positif,baik,baik
246c003e-60d5-4e00-a682-25e3936c7a92,okbanget,5,2020-09-23 09:38:53,positif,okbanget,okbanget
beacc6fa-138b-4e9b-bbb5-d3b480314312,💙,5,2020-09-22 11:34:48,netral,,
c4dde891-0fc1-418f-8ea4-8c7740860f34,Good,5,2020-09-21 17:51:33,positif,good,good
01023338-3e64-4a4b-afa0-c603665c31f8,Susah login dan kalo bisa cantumkan nama dosen di jadwal kuliahnya 🙏,3,2020-09-19 19:00:42,negatif,susah login dan kalo bisa cantumkan nama dosen di jadwal kuliahnya,susah login kalo cantum nama dosen jadwal kuliah
28b5b84b-f702-4de1-a684-ea2a3612193e,Keren,5,2020-09-18 18:02:41,positif,keren,keren
248d8dca-8ee3-410c-abb3-96282413fc5b,webapps,1,2020-09-05 18:07:47,netral,webapps,webapps
3303f73f-cffc-4377-8d11-d81a74be5339,Tinggal mmeperbiki dikit...trus msuk akun siam mulu,5,2020-08-29 19:22:16,netral,tinggal mmeperbiki dikit trus msuk akun siam mulu,tinggal mmeperbiki dikit trus msuk akun siam mulu
b33b7aea-ea27-41bf-a61f-1766545a850c,Top,5,2020-08-26 11:56:41,positif,top,top
60b5851b-e931-4278-91fa-689bf623bf6c,Gak niat bikin aplikasi,1,2020-08-13 22:38:33,negatif,gak niat bikin aplikasi,gak niat bikin aplikasi
d66bdcff-0fea-49e5-bbf3-ed593e27c612,Aplikasinya bagus,5,2020-07-14 21:42:52,positif,aplikasinya bagus,aplikasi bagus
b00c483b-74fd-4404-a8d3-e4573d300e44,Mantap,5,2020-07-09 16:26:47,positif,mantap,mantap
827c5c32-6d1b-40eb-b81a-d493d94d7821,Mantaaaab,5,2020-06-24 16:15:09,positif,mantaaaab,mantaaaab
22dccb2e-bb80-472d-8cc1-677c22977b8d,Sangat membantu + efisien,5,2020-06-23 11:16:37,positif,sangat membantu efisien,sangat bantu efisien
82dc4c2a-f06d-47e3-9d89-2e9211d1fa7a,Mantap,5,2020-06-23 11:00:56,positif,mantap,mantap
c4535e2f-e9af-44e7-a07d-bd41be0431ac,Bagus,5,2020-06-20 20:46:26,positif,bagus,bagus
633576dc-8db8-47a6-8faf-a912542fd3fd,Mantap,5,2020-06-07 02:07:21,positif,mantap,mantap
e63531d4-5d54-4751-a09e-b31619b64aec,Go UB,5,2020-06-06 06:53:25,netral,go ub,go ub
a86bbbf3-8eb7-4ca0-ae2d-5a4b2c9cb00d,setelah update beberapa hari lalu klo buka aplikasi tiba2 close sendiri ...,3,2020-06-04 08:39:53,negatif,setelah update beberapa hari lalu klo buka aplikasi tiba close sendiri,update beberapa hari lalu klo buka aplikasi tiba close sendiri
eb620391-2f75-46d0-b30a-b09cbc4d61e1,Sangat bagus aplikasinya,5,2020-06-03 16:29:15,positif,sangat bagus aplikasinya,sangat bagus aplikasi
f592f9bf-7391-4908-9796-0086f9f7efe4,Sangat membantu,5,2020-05-29 12:27:51,positif,sangat membantu,sangat bantu
7632d3a4-6caf-40ec-bcaf-16c0f677bc25,Sangat membantu,5,2020-05-19 17:53:06,positif,sangat membantu,sangat bantu
0207d304-04fb-4f60-a807-8e1bf1d69787,oke,5,2020-05-18 11:38:15,netral,oke,oke
cba5fd13-2591-4bb9-bc59-891b3cd449d8,Makin bagus,5,2020-05-15 16:33:48,positif,makin bagus,makin bagus
d586c64b-6d2b-476f-af41-ac80f56cdce9,Bagus,5,2020-05-15 16:23:05,positif,bagus,bagus
eb6f4a45-e534-44fa-bad3-34ddee6732e3,Memudahkan dosen dan pegawai UB. Alhamdulillah,5,2020-05-15 12:55:59,positif,memudahkan dosen dan pegawai ub alhamdulillah,mudah dosen pegawai ub alhamdulillah
352dcb6b-6300-4048-985d-f223fc22fb0b,Mantaap,5,2020-05-15 09:47:19,positif,mantaap,mantaap
9cf1a56c-a5ac-4238-bcca-18bd68255522,Sangat user friendly,5,2020-05-15 08:25:14,positif,sangat user friendly,sangat user friendly
2c1b7462-38a3-4910-895c-1563448b5cb4,Simple,4,2020-05-15 07:05:16,netral,simple,simple
b6d5d6a2-01ae-4560-bdea-30074b34a280,Membantu kerja pegawai dalam mendapat informasi diri...,5,2020-05-15 06:23:31,positif,membantu kerja pegawai dalam mendapat informasi diri,bantu kerja pegawai dapat informasi diri
ff2840ae-df8d-4d1b-aba4-62c8cdf5592f,Harus di perbaiki lagi,4,2020-05-15 05:34:01,negatif,harus di perbaiki lagi,di baik
7c71ba88-b1b8-4f8f-8c9d-e712e1062305,Akhirnya muncul juga aplikasi berbasis Android sehingga memudahkan dalam mengakses kepegawaian,5,2020-05-15 04:47:12,positif,akhirnya muncul juga aplikasi berbasis android sehingga memudahkan dalam mengakses kepegawaian,akhir muncul aplikasi bas android mudah akses pegawai
6fa31550-38dd-4ead-8965-23525e7898ed,cepat,4,2020-05-13 13:18:25,positif,cepat,cepat
de4201cf-9bae-4b7b-b0e2-7096b8e1a7e1,"Bagus aplikasinya, sekedar info ini aplikasi ditujukan untuk mahasiswa Universitas Brawijaya. Dapat mengakses sistem informasi kemahasiswaan seperti jadwal kuliah, KRS, KHS dan sebagainya untuk memudahkan dalam bentuk aplikasi. Keren banget pokoknya 😎👌🏻",5,2020-04-26 14:05:25,positif,bagus aplikasinya sekedar info ini aplikasi ditujukan untuk mahasiswa universitas brawijaya dapat mengakses sistem informasi kemahasiswaan seperti jadwal kuliah krs khs dan sebagainya untuk memudahkan dalam bentuk aplikasi keren banget pokoknya,bagus aplikasi dar info aplikasi tuju mahasiswa universitas brawijaya akses sistem informasi mahasiswa jadwal kuliah krs khs bagai mudah bentuk aplikasi keren banget pokok
5751b1c5-3fb9-43af-9c7a-74f7d049b49e,"Terima kasih,",5,2020-04-03 22:53:41,netral,terima kasih,terima kasih
7a8c5c1e-d967-490a-b376-50b87f5c2ea7,Terus berinovasi untuk kemajuan UB tercinta.,5,2020-03-27 06:24:56,positif,terus berinovasi untuk kemajuan ub tercinta,terus inovasi maju ub cinta
4196ecad-66e7-47ee-aa15-e01df6e2c6ea,Josss,5,2020-03-16 00:19:57,positif,josss,josss
1d200b53-dc16-47e0-a682-5609f3d5ddd7,Okr,5,2020-02-20 13:39:50,netral,okr,okr
a3de7c78-8339-481d-b9a9-8126b9948645,Kenapa setiap buka aplikasi harus login terus..?,3,2020-01-31 17:50:08,negatif,kenapa setiap buka aplikasi harus login terus,tiap buka aplikasi login terus
8aef0cfa-42c1-4fab-95a9-e07ffd092317,Aplikasi suka force close (ketutup sendiri) tidak bisa dibuka karena tidak kompatible dengan android saya tolong ditingkatkan lagi sehingga android versi dibawahnya jg bisa mengakses,1,2020-01-29 12:55:37,negatif,aplikasi suka force close ketutup sendiri tidak bisa dibuka karena tidak kompatible dengan android saya tolong ditingkatkan lagi sehingga android versi dibawahnya jg bisa mengakses,aplikasi suka force close tutup sendiri buka tidak kompatible android tolong tingkat sehingga android versi bawah jg bisa akses
6560c6f2-4dc5-4b52-abb2-3701acb1d679,Belum bisa donwload,5,2020-01-28 08:19:32,negatif,belum bisa donwload,bisa donwload
18f62350-ae6a-4e64-b29d-daf28474c193,"Akun Siam gk bisa dibuka apa apaan ini, saya harus pake Aplikasi Gapura sekarang, Hp saya kentang sisa penyimpanan tinggal 13mb",1,2020-01-27 08:38:03,negatif,akun siam gk bisa dibuka apa apaan ini saya harus pake aplikasi gapura sekarang hp saya kentang sisa penyimpanan tinggal mb,akun siam gk buka apa apa pake aplikasi gapura sekarang hp saya kentang sisa simpan tinggal mb
44bd3714-e05b-40e9-a3b8-f396ae594b70,Mantap min. Terima kasih :D,5,2020-01-22 09:21:04,positif,mantap min terima kasih d,mantap min terima kasih d
35e9ea3f-aeae-421a-9a57-ed7c75c0775d,Kasi fitur bisa chat woiii pake nomor nim,5,2020-01-21 11:52:17,positif,kasi fitur bisa chat woiii pake nomor nim,kasi fitur chat woiii pake nomor nim
e5c723b0-3a32-4606-8673-e5510e6c95e6,"Dari segi kemudahan, masih terlalu ribet, masih lebih cepet buka siam di browser dari pada ini. Tampilan aja sedikit lebih menarik",3,2020-01-20 05:30:53,negatif,dari segi kemudahan masih terlalu ribet masih lebih cepet buka siam di browser dari pada ini tampilan aja sedikit lebih menarik,segi mudah terlalu ribet lebih cepet buka siam browser pada tampil aja sedikit lebih tarik
5e109466-0a54-4419-897b-a87964fd0bcc,Sangat Efektif,5,2020-01-19 20:51:16,positif,sangat efektif,sangat efektif
ff9916c4-7a8f-41c2-b759-bacaa0a196c9,Kurang puas dengan aplikasinya,1,2020-01-17 21:07:16,negatif,kurang puas dengan aplikasinya,kurang puas aplikasi
c579ec1d-7abf-4b05-9285-343ad28c6f7b,"Mungkin bisa ditambahkan sistem otentikasi untuk masuk perpustakaan, jadi jika lupa bawa ktm bisa lebih mudah",5,2020-01-17 11:29:14,netral,mungkin bisa ditambahkan sistem otentikasi untuk masuk perpustakaan jadi jika lupa bawa ktm bisa lebih mudah,mungkin tambah sistem otentikasi masuk pustaka jadi lupa bawa ktm lebih mudah
ab935729-918d-4148-964b-797f490fda3b,Semoga semakin berkembang ya kampus ku. Aplikasi yang sangat berguna untuk mahasiswa memantau siam tanpa perlu buka dari Web nya,5,2020-01-17 10:39:22,positif,semoga semakin berkembang ya kampus ku aplikasi yang sangat berguna untuk mahasiswa memantau siam tanpa perlu buka dari web nya,moga makin kembang kampus ku aplikasi sangat guna mahasiswa pantau siam perlu buka web nya
90223f4f-85bd-4fdf-bd21-e10797c89644,kembangkan lagi,5,2020-01-16 20:03:04,netral,kembangkan lagi,kembang
f8c209eb-9e99-4591-9e84-c7c273a6ab70,mantab nih,5,2020-01-14 04:32:07,positif,mantab nih,mantab nih
50bacc8a-be8f-439b-87ef-a21a6416c119,Ini gapura UB yang veteran apa BNI ya?,5,2020-01-12 21:08:21,netral,ini gapura ub yang veteran apa bni ya,gapura ub veteran apa bni
881b10d9-4dd8-4d1e-9a3d-27ade77456bc,"Saya kira tampilannya seperti laman gapura yg biasa dibuka di internet tapi ternyata tidak. Mungkin saran saja ada penambahan tmpilan spt gapura yg diweb ada fitur email, drive, blog, dsb. Saran kedua di bagian menu jadwal kuliah ditambahkan juga info ruang kuliah sehingga mengantisipasi mahasiswa yg lupa ruang kelas",3,2020-01-11 21:35:46,netral,saya kira tampilannya seperti laman gapura yg biasa dibuka di internet tapi ternyata tidak mungkin saran saja ada penambahan tmpilan spt gapura yg diweb ada fitur email drive blog dsb saran kedua di bagian menu jadwal kuliah ditambahkan juga info ruang kuliah sehingga mengantisipasi mahasiswa yg lupa ruang kelas,kira tampil laman gapura yg biasa buka internet nyata mungkin saran tambah tmpilan spt gapura yg diweb ada fitur email drive blog saran dua bagi menu jadwal kuliah tambah info ruang kuliah antisipasi mahasiswa yg lupa ruang kelas
1cc0c977-5149-46b9-aaad-78c8893714e4,Dilengkapi lagi fasilitas nya,5,2020-01-10 18:04:51,positif,dilengkapi lagi fasilitas nya,lengkap fasilitas nya
e266a6e0-30b0-4d35-96ef-e14c61fa0629,Keren Mantap... Terima kasih UB,5,2020-01-09 11:30:31,positif,keren mantap terima kasih ub,keren mantap terima kasih ub
5a0afa5e-6256-44e1-8661-bd8f55deecac,"Masih banyak halaman yang harus pindah portal ke web browser, seharusnya halaman2 seperti berita dapat langsung diakses di aplikasi Gapura UB sendiri",2,2020-01-08 21:54:58,negatif,masih banyak halaman yang harus pindah portal ke web browser seharusnya halaman seperti berita dapat langsung diakses di aplikasi gapura ub sendiri,banyak halaman harus pindah portal web browser halaman berita langsung akses aplikasi gapura ub sendiri
446d1367-3741-42f0-8580-d4cc6d564475,"Cucok mantul kampusku👍👍 Lebih lengkap lagi kalau gapura UB diintegrasikan sama dompet digital seperti Link Aja, Dana, Ovo dll. Atau juga dihubungkan langsung dengan mbanking supaya pembayaran ukt dan pembayaran lainya bisa lebih mudah",5,2020-01-08 12:07:43,positif,cucok mantul kampusku lebih lengkap lagi kalau gapura ub diintegrasikan sama dompet digital seperti link aja dana ovo dll atau juga dihubungkan langsung dengan mbanking supaya pembayaran ukt dan pembayaran lainya bisa lebih mudah,cucok mantul kampus lebih lengkap kalau gapura ub integrasi sama dompet digital link aja dana ovo atau hubung langsung mbanking bayar ukt bayar lai lebih mudah
8d788dc6-3d3e-4bc1-87df-64c94ac84537,"Aplikasi yang bagus dan membantu, cuma di gapura kan terhubung sama google drive, classroom, dll. Coba aksesnya diperluas aja. Terimakasih😉",4,2020-01-08 11:27:21,positif,aplikasi yang bagus dan membantu cuma di gapura kan terhubung sama google drive classroom dll coba aksesnya diperluas aja terimakasih,aplikasi bagus bantu cuma gapura kan hubung sama google drive classroom coba akses luas aja terimakasih
f33fe56e-c103-4d9e-8b5d-5409f40bb87a,Mantull sih.. UB,5,2020-01-08 08:35:09,positif,mantull sih ub,mantull sih ub
b962087b-29c4-4871-bc6c-58d612f91bef,"Saran, saat menekan tombol back di halaman awal diberi konfirmasi apakah ingin keluar aplikasi.",4,2020-01-07 20:55:36,netral,saran saat menekan tombol back di halaman awal diberi konfirmasi apakah ingin keluar aplikasi,saran tekan tombol back halaman awal beri konfirmasi ingin keluar aplikasi
6be242e0-7d2c-4d6c-9cf5-cf7db8c4161d,"Harapan kedepannya, dapat disinergikan antara siam dan gapura. Sehingga proses pengisian krs dapat dilakukan via aplikasi gapura. Terimakasih",5,2020-01-07 20:09:33,netral,harapan kedepannya dapat disinergikan antara siam dan gapura sehingga proses pengisian krs dapat dilakukan via aplikasi gapura terimakasih,harap depan sinergi siam gapura proses isi krs laku via aplikasi gapura terimakasih
29fd2bab-e51b-4947-b32a-43f33265f814,Bagus min sekalian yang ada di SIAM dijadikan di situ aja biar lebih mudah tanpa log in siam lagi,5,2020-01-07 19:30:44,netral,bagus min sekalian yang ada di siam dijadikan di situ aja biar lebih mudah tanpa log in siam lagi,bagus min sekali ada siam jadi situ aja biar lebih mudah log in siam
df81e660-ef87-4b1d-848d-3dda59b1087a,Good terimakasih sudah memberi kan pelayanan yang baik,5,2020-01-07 19:25:56,positif,good terimakasih sudah memberi kan pelayanan yang baik,good terimakasih beri kan layan baik
952d3cda-3d2f-47b2-8dfd-ff1d7b50ea3e,Mantab keren,5,2020-01-07 19:12:13,positif,mantab keren,mantab keren
caccda35-cad7-4ae3-8117-e929272aae0c,Brawijaya selalu terbaik😎,5,2020-01-07 18:43:34,positif,brawijaya selalu terbaik,brawijaya selalu baik
cd040bfa-313c-4074-990c-32dd653d5487,"Wahhh....keren bnget, tpi saran dari aku sih tmbah fitur absensi nya trus aku juga mau tnyaa Vokasi kan juga trmsuk di UB sbaiknya di gabung sma2 fakultas lainnga, soalnyaa di fakultas dlm Aplikasi tdk ada Vokasi. Trimaksihh, aplikasinyaa sngt membantu😊",5,2020-01-07 17:28:14,positif,wahhh keren bnget tpi saran dari aku sih tmbah fitur absensi nya trus aku juga mau tnyaa vokasi kan juga trmsuk di ub sbaiknya di gabung sma fakultas lainnga soalnyaa di fakultas dlm aplikasi tdk ada vokasi trimaksihh aplikasinyaa sngt membantu,wahhh keren bnget tpi saran aku sih tmbah fitur absensi nya trus aku mau tnyaa vokasi kan trmsuk ub sbaiknya gabung sma fakultas lainnga soalnyaa fakultas dlm aplikasi tdk vokasi trimaksihh aplikasinyaa sngt bantu
ff621fd9-a0d7-4041-ab00-2410788ece19,"Keren banget, dulu buka banyak link sekarang udah 1 aplikasi❤",5,2020-01-07 15:54:14,positif,keren banget dulu buka banyak link sekarang udah aplikasi,keren banget dulu buka banyak link sekarang udah aplikasi
aa1c111e-1014-466f-8dbb-ee1f08541094,"Sudah bagus dan ikon2 rapih. Saran tambahkan built in browser di dalam appnya, supaya tidak perlu membuka browser lain.",5,2020-01-07 14:08:32,netral,sudah bagus dan ikon rapih saran tambahkan built in browser di dalam appnya supaya tidak perlu membuka browser lain,bagus ikon rapih saran tambah built in browser dalam appnya tidak perlu buka browser
64c92226-c5ad-4e44-a8af-8b515572cbcc,Makin berkembang yaa,5,2020-01-07 13:27:48,positif,makin berkembang yaa,makin kembang yaa
857ca560-1744-46ea-af83-32f53324150e,"Lebih keren kalau di Jadwal Kuliah dikasih ruang kelasnya juga,,",5,2020-01-07 12:55:08,netral,lebih keren kalau di jadwal kuliah dikasih ruang kelasnya juga,lebih keren kalau jadwal kuliah kasih ruang kelas
978d449b-c74e-4c84-836a-6902e77e34ac,Ntap,5,2020-01-06 18:27:47,positif,ntap,ntap
b1838721-5704-4381-933a-d828ddaaabe6,Mantappp,5,2020-01-06 09:40:27,positif,mantappp,mantappp
c11b9450-36ec-415e-9de1-b9a03ba13efc,Mantap,5,2020-01-06 08:15:10,positif,mantap,mantap
